article_name,country,revision_id,population,article_quality
Stephan Bassily,Egypt,720605479,89074000,Stub
Mohamed Youssef Ibrahim,Egypt,720939610,89074000,Start
Mahmoud al-Saqa,Egypt,721188244,89074000,Start
Mohammed Murad Ghaleb,Egypt,721302683,89074000,B
George Messiha,Egypt,722226891,89074000,Start
Yasser Ali,Egypt,722340898,89074000,Stub
Mohamed Mahsoub,Egypt,722586870,89074000,GA
Sayed Meshaal,Egypt,723347465,89074000,C
Nabil Na'eem,Egypt,723487099,89074000,FA
Ali Ibrahim Pasha,Egypt,723820329,89074000,B
Sherif Sabri Pasha,Egypt,726072363,89074000,C
Ali Pasha Mubarak,Egypt,728507832,89074000,C
Mohammed Ragab Ahmad,Egypt,734122106,89074000,C
List of governors of Islamic Egypt,Egypt,735405745,89074000,Start
Sufi Abu Taleb,Egypt,735739446,89074000,C
Abdel Ahad Gamal El Din,Egypt,737848237,89074000,Stub
Mohamed M. Abou El Enein,Egypt,738586711,89074000,C
Diaa al-Din Dawoud,Egypt,741240565,89074000,C
Abbas Halim,Egypt,743531941,89074000,Start
Abdel Wahab el-Beshry,Egypt,744730085,89074000,Stub
Joseph de Picciotto Bey,Egypt,745489352,89074000,Stub
Mohamed Sedki Sulayman,Egypt,745711737,89074000,Stub
Abdel Fattah Yahya Pasha,Egypt,745837038,89074000,Stub
Mahmoud Karem,Egypt,745915558,89074000,Start
Talaat Sadat,Egypt,746372924,89074000,Start
Muttalib ibn Abdallah ibn Malik,Egypt,747063138,89074000,Stub
Muhammad Ali Alluba,Egypt,747594950,89074000,Stub
Galal Saeed,Egypt,750721973,89074000,Stub
Numan Gumaa,Egypt,750722991,89074000,Stub
Yehia El-Gamal,Egypt,751177057,89074000,Start
Ahmad Fathy Zaghlul,Egypt,751451387,89074000,Start
Muhammad Hassanein,Egypt,751568055,89074000,Stub
Template:Presidents of Egypt,Egypt,752154648,89074000,Stub
Hossam Badrawi,Egypt,755398667,89074000,C
Emad Abdel Ghaffour,Egypt,756307494,89074000,Stub
Farkhonda Hassan,Egypt,757292312,89074000,Start
Hussein el-Shafei,Egypt,761525136,89074000,Start
Mohamed Abu Samra,Egypt,762300867,89074000,Stub
Salah Dessouki,Egypt,762369795,89074000,Start
Mokhtar Khattab,Egypt,764016726,89074000,Stub
Rifaat el-Mahgoub,Egypt,765023750,89074000,C
Mohamed Mahmoud Pasha,Egypt,765119973,89074000,Stub
Mohammed Hassan El-Zayyat,Egypt,765965988,89074000,Stub
Hassan Tuhami,Egypt,767190897,89074000,Start
Galal al-Morra,Egypt,767649266,89074000,Stub
Lists of rulers of Egypt,Egypt,770980198,89074000,Stub
Heshmat Fahmi,Egypt,773331743,89074000,Stub
Mustafa El-Rifai,Egypt,773751017,89074000,Start
Khaled Negm,Egypt,774023957,89074000,Start
Abdel Hakim Amer,Egypt,774467673,89074000,C
Ibrahim Munir Mustafa,Egypt,774472166,89074000,C
Mohamed Sherif Pasha,Egypt,777595254,89074000,Start
Aly Maher Pasha,Egypt,777702366,89074000,Stub
Atef Sedky,Egypt,777704347,89074000,Start
Amani Asfour,Egypt,779428183,89074000,Start
Aisha Rateb,Egypt,779819055,89074000,C
Hassan al-Hudaybi,Egypt,780427389,89074000,C
Abdelfattah al-Banna,Egypt,780493806,89074000,Stub
Ahmed Naguib el-Hilaly,Egypt,782105531,89074000,Start
Mahmoud Abo El-Nasr,Egypt,782988569,89074000,Start
Mohamed Fawzi (general),Egypt,783760275,89074000,C
Mahmoud Abdel Rahman Fahmy,Egypt,784503020,89074000,Start
Hafez Abu Seada,Egypt,785327208,89074000,Start
Mohamed Ismail,Egypt,786115968,89074000,C
Hassan Ibrahim,Egypt,786745161,89074000,Start
Ma'mun al-Hudaybi,Egypt,786991557,89074000,Stub
Abdel Latif Boghdadi (politician),Egypt,787386105,89074000,B
Abdel Moneim Amin,Egypt,787386310,89074000,Stub
Abu Al-Izz Al-Hariri,Egypt,787460680,89074000,Stub
Ahmed El-Leithy,Egypt,787913632,89074000,Stub
Ahmed Zaki Badreldin,Egypt,787919367,89074000,Start
Ahmed El Maghrabi,Egypt,788271050,89074000,Start
Mahmoud Mekki,Egypt,788461897,89074000,C
Mansour Hassan,Egypt,788463189,89074000,Start
Sherif Kamal Shahine,Egypt,788538311,89074000,Stub
Tarek al-Zumar,Egypt,788556635,89074000,Stub
Adel Abdel-Hamid,Egypt,788963873,89074000,Stub
Hussein Serry Pasha,Egypt,789081956,89074000,Stub
Ibrahim Abdel Hady Pasha,Egypt,789082303,89074000,Stub
Mamdouh Salem,Egypt,789082718,89074000,Stub
Rawya Ateya,Egypt,790526524,89074000,C
Mustafa Khalil,Egypt,791507333,89074000,Start
Suzanne Mubarak,Egypt,792037116,89074000,GA
Ahmed Zeiwar Pasha,Egypt,792780958,89074000,Stub
Sameh Shoukry,Egypt,793707954,89074000,Start
List of heads of state of Egypt,Egypt,793838540,89074000,C
Ziad Bahaa-Eldin,Egypt,793963147,89074000,Start
Shadi Taha,Egypt,794712699,89074000,Start
Inji Aflatoun,Egypt,795000966,89074000,C
Omar Sharaf,Egypt,795726468,89074000,FA
List of Presidents of Egypt by time in office,Egypt,795799070,89074000,Stub
Adel Labib,Egypt,795958655,89074000,Stub
Ibrahim Mahlab,Egypt,796090115,89074000,Start
Gameela Ismail,Egypt,796116453,89074000,C
Shawar of Egypt,Egypt,796215075,89074000,Start
Ahmed Gamal El Din,Egypt,796606969,89074000,C
Abdel Moneim El Shahat,Egypt,796929618,89074000,Stub
Aly Lotfy Mahmoud,Egypt,796954945,89074000,Stub
Ahmad Fuad Mohieddin,Egypt,796973935,89074000,Stub
Bassem Ouda,Egypt,797040401,89074000,Start
First Lady of Egypt,Egypt,797479352,89074000,Stub
Mohamed Said Pasha,Egypt,797632929,89074000,Stub
Hazem Salah Abu Ismail,Egypt,797822421,89074000,C
Mustafa Mansour,Egypt,797939054,89074000,Start
Kamal el-Din Hussein,Egypt,798490704,89074000,Start
Mohamed Mansour (businessman),Egypt,799022387,89074000,Start
Mohamed Soudan,Egypt,799022586,89074000,C
Nabil Elaraby,Egypt,799071966,89074000,C
Youssef Zulficar Pasha,Egypt,799236302,89074000,C
Nasser al-Hafi,Egypt,799976520,89074000,Stub
Mostafa Alnagar,Egypt,800203594,89074000,Start
Maged A. Abdelaziz,Egypt,800291943,89074000,Stub
Safiya Zaghloul,Egypt,800578412,89074000,Start
Mahmoud El Nokrashy Pasha,Egypt,800640676,89074000,C
Adly Mansour,Egypt,800657898,89074000,GA
Nawal El Saadawi,Egypt,800663044,89074000,C
Mahmoud Fawzi,Egypt,800754887,89074000,Start
Fouad Serageddin,Egypt,800800878,89074000,Start
Muhammad Husayn Haykal,Egypt,800959966,89074000,Start
Al-Fa'iz bi-Nasr Allah,Egypt,800967250,89074000,Stub
Abdel Khalek Sarwat Pasha,Egypt,801235112,89074000,Stub
Adly Yakan Pasha,Egypt,801235162,89074000,Stub
Hussein Roshdy Pasha,Egypt,801235222,89074000,Stub
Fakhri 'Abd al-Nur,Egypt,801629851,89074000,Stub
Makram Ebeid,Egypt,801631053,89074000,Start
Eva Habil,Egypt,801632430,89074000,Stub
Georgette Kellini,Egypt,801633022,89074000,Stub
Laila Takla,Egypt,801634105,89074000,Start
Moheb Stino,Egypt,801634338,89074000,Stub
Mounir Fakhry Abdel Nour,Egypt,801635822,89074000,Start
Mohammad Farid,Egypt,801724087,89074000,Start
Ahmad Mazlum,Egypt,801731274,89074000,Stub
Jehan Sadat,Egypt,801883534,89074000,Start
Muhammad Hamid Abu al-Nasr,Egypt,801983965,89074000,Stub
Moataz Abdel-Fattah,Egypt,802090659,89074000,Start
Wahid Abdel Meguid,Egypt,802090661,89074000,Start
Bahaa El-Din Abu Shoka,Egypt,802090665,89074000,Start
Mohammad Salim Al-Awa,Egypt,802090668,89074000,Stub
Khaled Azhari,Egypt,802090671,89074000,Start
El-Sayyid el-Badawi,Egypt,802090674,89074000,Stub
Mohamed Beltagy,Egypt,802090676,89074000,Start
Mohammed Ali Beshr,Egypt,802090680,89074000,Start
Essam el-Erian,Egypt,802090683,89074000,Start
Farouk Gouida,Egypt,802090686,89074000,Stub
Saad El-Katatni,Egypt,802090692,89074000,C
Abou Elela Mady,Egypt,802090695,89074000,Stub
Younes Makhioun,Egypt,802090700,89074000,Start
Mohamed El-Sawy,Egypt,802090709,89074000,Stub
Manar El-Shorbagy,Egypt,802090711,89074000,Stub
Osama Yassin,Egypt,802090719,89074000,Start
Mamdouh Shahin,Egypt,802090766,89074000,Stub
Timeline of the Egyptian Crisis under Mohamed Morsi,Egypt,802091005,89074000,GA
Mohamed Abou El-Ghar,Egypt,802091021,89074000,Stub
Zakaria Azmi,Egypt,802091037,89074000,Start
Maher El-Beheiry,Egypt,802091062,89074000,Stub
Mansour el-Essawy,Egypt,802091102,89074000,C
Rafik Habib,Egypt,802091126,89074000,Start
Amr Hamzawy,Egypt,802091130,89074000,C
Bothaina Kamel,Egypt,802091158,89074000,Start
Haitham Mohamedain,Egypt,802091196,89074000,Start
Sameh Naguib,Egypt,802091230,89074000,Start
Ayman Nour,Egypt,802091238,89074000,C
Samir Radwan,Egypt,802091248,89074000,Start
Hala Shukrallah,Egypt,802091322,89074000,Stub
Subhi Saleh,Egypt,802091327,89074000,Stub
Omar Suleiman,Egypt,802091334,89074000,B
Farouk Sultan,Egypt,802091337,89074000,Stub
Mahmoud Wagdy,Egypt,802091340,89074000,Stub
Mohammed Mahdi Akef,Egypt,802205975,89074000,C
Mahmoud Samy El Baroudy,Egypt,802441493,89074000,Stub
Yasser Shamsaldin Mohamad,Egypt,802496070,89074000,C
Nur al-Din Kahala,Egypt,802670925,89074000,Stub
Ahmed Shafik,Egypt,802672219,89074000,C
Akhnoukh Fanous,Egypt,802718005,89074000,Start
Yousef Wali,Egypt,803119591,89074000,Start
Zakaria Mohieddin,Egypt,803225667,89074000,C
Ahmad Mahir Pasha,Egypt,803476894,89074000,Stub
Ahmed El-Zend,Egypt,803517166,89074000,Stub
2013 Egyptian coup d'Ã©tat,Egypt,803566873,89074000,B
Ahmed Gamal El Segini,Egypt,803826668,89074000,Start
Ester Fanous,Egypt,803910324,89074000,Start
President of Egypt,Egypt,804069247,89074000,C
Anwar Sadat,Egypt,804113674,89074000,GA
Ali Sabri,Egypt,804347277,89074000,Start
Hamdeen Sabahi,Egypt,804394080,89074000,B
Abdel Hamid al-Sarraj,Egypt,804431358,89074000,B
Bahey El Din Barakat Pasha,Egypt,804446108,89074000,Start
Abdel Moneim Aboul Fotouh,Egypt,804452679,89074000,C
Khaled Ali,Egypt,804452902,89074000,FA
Ashraf El-Shihy,Egypt,804502345,89074000,C
Moushira Khattab,Egypt,804677238,89074000,C
Gawdat al-Malt,Egypt,804928298,89074000,Stub
Osama El-Baz,Egypt,804930404,89074000,Start
Hosni Mubarak,Egypt,805037992,89074000,FA
Doria Shafik,Egypt,805186352,89074000,C
George Isaac (politician),Egypt,805199785,89074000,Start
Muhammad Ibrahim Kamel,Egypt,805359485,89074000,Stub
Mohammed Badie,Egypt,805749818,89074000,GA
Mohamed Tawfik Naseem Pasha,Egypt,805782037,89074000,Stub
Hassan al-Banna,Egypt,805797802,89074000,C
Gamal Abdel Nasser,Egypt,805918753,89074000,FA
Amin Iskander,Egypt,805930229,89074000,Start
Sayyid Qutb,Egypt,805952910,89074000,B
Mohamed Morsi,Egypt,806365281,89074000,GA
Mohammed Naguib,Egypt,806372496,89074000,C
List of Presidents of Egypt,Egypt,806372528,89074000,C
Vice-President of Egypt,Egypt,806377438,89074000,C
Mahmoud Abouelleil,Egypt,806425332,89074000,C
Boutros Ghali,Egypt,806544076,89074000,C
Abdel Fattah el-Sisi,Egypt,806779104,89074000,FA
Naglaa Mahmoud,Egypt,806807487,89074000,Stub
Abbud Pasha,Egypt,807107456,89074000,Start
Mohamed Hussein Tantawi,Egypt,807163792,89074000,GA
Amr Moussa,Egypt,807186627,89074000,C
Anas el-Fiqqi,Egypt,807229980,89074000,Stub
Hillel Schwartz,Egypt,807322896,89074000,Stub
Amr Ali (youth leader),Egypt,807407242,89074000,Stub
Mohammed Adel (youth leader),Egypt,807407556,89074000,Stub
Ahmed Maher (youth leader),Egypt,807407729,89074000,Stub
Saba Habachy,Egypt,807450050,89074000,Stub
Template:Nicaragua-mayor-stub,Nicaragua,443470532,6262000,Stub
Manuel Antonio Blas SÃ¡enz,Nicaragua,543225630,6262000,Stub
Template:Nicaragua-politician-stub,Nicaragua,567212908,6262000,Stub
Miguel R. Morales,Nicaragua,660579437,6262000,Stub
Ã“scar Moncada,Nicaragua,699692070,6262000,Stub
Manuel PÃ©rez (President of Nicaragua),Nicaragua,702098995,6262000,Stub
Evaristo Rocha,Nicaragua,705346794,6262000,Stub
JoaquÃ_n del CosÃ_o,Nicaragua,705346842,6262000,Stub
TomÃ¡s Valladares,Nicaragua,705346888,6262000,Stub
Juan de Dios Orozco,Nicaragua,705346938,6262000,Stub
Silvestre Selva,Nicaragua,705346996,6262000,Start
JosÃ© LeÃ_n Sandoval,Nicaragua,705347018,6262000,Stub
Toribio TerÃ¡n,Nicaragua,705347032,6262000,Stub
Benito Rosales,Nicaragua,705347050,6262000,Stub
Norberto RamÃ_rez,Nicaragua,705347079,6262000,Start
Justo Abaunza,Nicaragua,705347109,6262000,Stub
Laureano Pineda,Nicaragua,705347141,6262000,Stub
JosÃ© de JesÃºs Alfaro,Nicaragua,705347152,6262000,Start
Fruto Chamorro,Nicaragua,705347173,6262000,Stub
TomÃ¡s MartÃ_nez,Nicaragua,705347224,6262000,Start
Fernando GuzmÃ¡n SolÃ_rzano,Nicaragua,705347243,6262000,Stub
Pedro JoaquÃ_n Chamorro Alfaro,Nicaragua,705349064,6262000,Stub
JoaquÃ_n Zavala,Nicaragua,705349092,6262000,Stub
Evaristo Carazo,Nicaragua,705349139,6262000,Stub
NicolÃ¡s Osorno,Nicaragua,705349167,6262000,Stub
Salvador Machado,Nicaragua,705349213,6262000,Stub
Edmundo JarquÃ_n,Nicaragua,707762072,6262000,Stub
Rosendo Chamorro,Nicaragua,708586153,6262000,Stub
BenjamÃ_n Lacayo Sacasa,Nicaragua,708586273,6262000,Start
Nazario Escoto,Nicaragua,713504371,6262000,Stub
JosÃ© Madriz,Nicaragua,717103901,6262000,Start
GermÃ¡n Sequeira,Nicaragua,726815310,6262000,Stub
JosÃ© Vicente Cuadra,Nicaragua,730269140,6262000,Stub
JosÃ© MarÃ_a Estrada,Nicaragua,730269174,6262000,Stub
Jaime Morales Carazo,Nicaragua,730269214,6262000,Stub
JosÃ© NÃºÃ±ez (President of Nicaragua),Nicaragua,731567417,6262000,Stub
JosÃ© MarÃ_a Guerrero de Arcos y Molina,Nicaragua,732471413,6262000,Stub
Fabio Gadea Mantilla,Nicaragua,739461934,6262000,Stub
Ignacio ChÃ¡vez (President of Nicaragua),Nicaragua,744054397,6262000,Stub
Jaime Wheelock,Nicaragua,748220849,6262000,Stub
JosÃ© Dolores Estrada (President of Nicaragua),Nicaragua,749185335,6262000,Start
Alfredo GÃ_mez Urcuyo,Nicaragua,749376448,6262000,Stub
Daisy Torres,Nicaragua,749594491,6262000,Stub
Miguel RamÃ_n Morales,Nicaragua,752194558,6262000,Start
Role of women in Nicaraguan Revolution,Nicaragua,752485158,6262000,C
SebastiÃ¡n Uriza,Nicaragua,755850403,6262000,Start
Emiliano Madriz,Nicaragua,755864624,6262000,Stub
Juanita Molina de Fromen,Nicaragua,757103634,6262000,Start
Dora MarÃ_a TÃ©llez,Nicaragua,757103706,6262000,Start
Mercedes Tenorio,Nicaragua,757103798,6262000,Stub
Omar Cabezas,Nicaragua,764869328,6262000,Start
Humberto Ortega,Nicaragua,765780243,6262000,Start
Patricio Rivas,Nicaragua,766167649,6262000,Stub
Herty Lewites,Nicaragua,766788151,6262000,Start
Leonardo ArgÃ_ello Barreto,Nicaragua,767608167,6262000,Start
Hilario Ulloa (Nicaragua politician),Nicaragua,776455092,6262000,Stub
Gregorio JuÃ¡rez,Nicaragua,777422585,6262000,Stub
JosÃ© Rizo CastellÃ_n,Nicaragua,777618960,6262000,Stub
Julia Mena,Nicaragua,777767748,6262000,Stub
Carlos Alberto Brenes,Nicaragua,779043252,6262000,Stub
Martha Elena Ruiz Sevilla,Nicaragua,779527368,6262000,Start
Samuel Santos LÃ_pez,Nicaragua,779617071,6262000,Start
Manuel Fernando Zurita,Nicaragua,782757423,6262000,Stub
TomÃ¡s Borge,Nicaragua,782973060,6262000,C
Roberto Sacasa,Nicaragua,784158502,6262000,Start
Miguel Larreynaga,Nicaragua,785012815,6262000,Stub
RosalÃ_o CortÃ©s,Nicaragua,786805489,6262000,Stub
MÃ¡ximo Jerez,Nicaragua,787210327,6262000,Start
Jorge Salazar,Nicaragua,787927455,6262000,Start
Francisco Navarro,Nicaragua,791514498,6262000,Stub
Pablo Buitrago y Benavent,Nicaragua,794382528,6262000,Stub
Chamorro (family),Nicaragua,795004281,6262000,Start
JosÃ© Francisco Cardenal,Nicaragua,795546112,6262000,Start
Rosario Murillo,Nicaragua,795702614,6262000,C
AdÃ¡n CÃ¡rdenas,Nicaragua,796572283,6262000,Stub
Alexis ArgÃ_ello,Nicaragua,796943261,6262000,C
Orlando Montenegro Medrano,Nicaragua,798094351,6262000,Stub
Alfonso Lovo Cordero,Nicaragua,798505968,6262000,Stub
Enrique BermÃºdez,Nicaragua,798621483,6262000,C
Oscar Danilo BlandÃ_n,Nicaragua,799410971,6262000,Start
Dionisio de Herrera,Nicaragua,799995608,6262000,Start
BenjamÃ_n ZeledÃ_n,Nicaragua,800182885,6262000,Start
Vice President of Nicaragua,Nicaragua,800322544,6262000,Start
BartolomÃ© MartÃ_nez,Nicaragua,800323645,6262000,Stub
Carlos JosÃ© SolÃ_rzano,Nicaragua,800323955,6262000,Start
Adolfo DÃ_az,Nicaragua,800324212,6262000,Start
Juan Bautista Sacasa,Nicaragua,800324621,6262000,Start
Nora Astorga,Nicaragua,801080883,6262000,C
Violeta Chamorro,Nicaragua,801124951,6262000,FA
Juan JosÃ© Estrada,Nicaragua,801473282,6262000,Start
Emiliano Chamorro Vargas,Nicaragua,801544472,6262000,Start
Daniel Ortega,Nicaragua,801611274,6262000,B
Eduardo Montealegre,Nicaragua,801616919,6262000,C
Diego Manuel Chamorro,Nicaragua,801718386,6262000,Start
Ernesto Leal,Nicaragua,801972836,6262000,Start
Francisco Urcuyo,Nicaragua,802463869,6262000,Stub
Fernando AgÃ_ero,Nicaragua,803027769,6262000,Stub
Anastasio Somoza Debayle,Nicaragua,803976134,6262000,Stub
Luis Somoza Debayle,Nicaragua,803976340,6262000,Stub
Anastasio Somoza GarcÃ_a,Nicaragua,803976908,6262000,Stub
VÃ_ctor Manuel RomÃ¡n y Reyes,Nicaragua,803977902,6262000,Stub
RenÃ© Schick,Nicaragua,803978207,6262000,Stub
Lorenzo Guerrero,Nicaragua,803978387,6262000,Start
Luis Mena,Nicaragua,804087002,6262000,C
President of Nicaragua,Nicaragua,804087492,6262000,Stub
Ernesto Cardenal,Nicaragua,804256744,6262000,Stub
Moises Omar Halleslevens Acevedo,Nicaragua,804451514,6262000,Stub
Sergio RamÃ_rez,Nicaragua,805088748,6262000,Stub
Arnoldo AlemÃ¡n,Nicaragua,805089096,6262000,Start
Virgilio Godoy,Nicaragua,805089641,6262000,Stub
William Walker (filibuster),Nicaragua,806300150,6262000,Start
Enrique BolaÃ±os,Nicaragua,806318329,6262000,Stub
JosÃ© Santos Zelaya,Nicaragua,806319898,6262000,Stub
Francisco CastellÃ_n,Nicaragua,806509038,6262000,Start
